 TITLE = "ens2DB"
 VARIABLES = "i-index" "j-index" 
 "F  1" "F  2" "F  3" "F  4" "F  5"
 "F  6" "F  7" "F  8" "F  9" "F 10"
 ZONE  F=BLOCK, I=100, J=100, K=1
   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30
 -0.18876E+01 -0.16285E+01 -0.11994E+01 -0.87262E+00 -0.85424E+00 -0.11236E+01 -0.14369E+01 -0.14744E+01 -0.11062E+01 -0.53639E+00
 -0.57929E-01  0.23109E+00  0.42318E+00  0.59412E+00  0.67655E+00  0.57924E+00  0.36439E+00  0.21404E+00  0.27980E+00  0.54324E+00
  0.78858E+00  0.76932E+00  0.43791E+00 -0.30650E-01 -0.36559E+00 -0.33073E+00  0.16994E-01  0.28738E+00  0.21124E+00 -0.14341E+00
 -0.53306E+00 -0.73650E+00 -0.71534E+00 -0.59111E+00 -0.45140E+00 -0.27314E+00 -0.29240E-01  0.22575E+00  0.41065E+00  0.49802E+00
  0.52422E+00  0.55774E+00  0.60542E+00  0.55491E+00  0.31917E+00 -0.29908E-01 -0.27711E+00 -0.24952E+00 -0.84320E-01 -0.18892E+00
 -0.74276E+00 -0.14485E+01 -0.18321E+01 -0.15503E+01 -0.67690E+00  0.26581E+00  0.78118E+00  0.67939E+00  0.57671E-01 -0.71103E+00
 -0.11109E+01 -0.83341E+00 -0.29660E-01  0.81819E+00  0.12498E+01  0.10757E+01  0.44052E+00 -0.23518E+00 -0.62619E+00 -0.68975E+00
 -0.79753E+00 -0.71632E+00 -0.73052E+00 -0.79876E+00 -0.84786E+00 -0.73139E+00 -0.38803E+00  0.15237E-01  0.30263E+00  0.52826E+00
  0.85305E+00  0.12838E+01  0.16115E+01  0.16544E+01  0.13879E+01  0.88536E+00  0.34488E+00 -0.57163E-02 -0.64900E-01  0.16421E+00
  0.63169E+00  0.12140E+01  0.17120E+01  0.19911E+01  0.20531E+01  0.18809E+01  0.13543E+01  0.45984E+00 -0.52797E+00 -0.12959E+01
 -0.16638E+01 -0.16176E+01 -0.13012E+01 -0.94089E+00 -0.78935E+00 -0.95050E+00 -0.12659E+01 -0.14211E+01 -0.11996E+01 -0.70519E+00
 -0.20114E+00  0.15335E+00  0.37497E+00  0.53538E+00  0.62281E+00  0.57433E+00  0.41328E+00  0.25845E+00  0.23451E+00  0.36693E+00
  0.52817E+00  0.52311E+00  0.25707E+00 -0.17732E+00 -0.57095E+00 -0.67573E+00 -0.38766E+00  0.25531E-01  0.17183E+00 -0.47378E-01
 -0.44804E+00 -0.76441E+00 -0.84564E+00 -0.74927E+00 -0.60780E+00 -0.46127E+00 -0.26639E+00 -0.29026E-01  0.16677E+00  0.26825E+00
  0.30019E+00  0.32549E+00  0.37723E+00  0.38576E+00  0.25037E+00 -0.96257E-02 -0.23007E+00 -0.22207E+00 -0.60908E-02  0.73145E-01
 -0.32342E+00 -0.10738E+01 -0.17171E+01 -0.18066E+01 -0.11910E+01 -0.22376E+00  0.54236E+00  0.79068E+00  0.45713E+00 -0.28622E+00
 -0.99459E+00 -0.11678E+01 -0.68385E+00  0.11737E+00  0.76123E+00  0.93902E+00  0.62140E+00  0.85497E-01 -0.29975E+00 -0.38936E+00
 -0.73618E+00 -0.57553E+00 -0.58544E+00 -0.70530E+00 -0.85711E+00 -0.89850E+00 -0.67941E+00 -0.24040E+00  0.19508E+00  0.52989E+00
  0.86709E+00  0.12987E+01  0.17114E+01  0.18781E+01  0.16933E+01  0.11873E+01  0.53655E+00  0.18223E-01 -0.20985E+00 -0.13727E+00
  0.20244E+00  0.73873E+00  0.13003E+01  0.16815E+01  0.18212E+01  0.17536E+01  0.14357E+01  0.80070E+00 -0.31964E-01 -0.80556E+00
 -0.13183E+01 -0.14704E+01 -0.13162E+01 -0.10134E+01 -0.78517E+00 -0.82185E+00 -0.10791E+01 -0.12866E+01 -0.11822E+01 -0.78440E+00
 -0.31570E+00  0.57986E-01  0.30911E+00  0.48614E+00  0.59930E+00  0.60368E+00  0.50068E+00  0.36470E+00  0.28231E+00  0.29157E+00
  0.33515E+00  0.29040E+00  0.66073E-01 -0.31332E+00 -0.71689E+00 -0.94031E+00 -0.79529E+00 -0.36380E+00 -0.20716E-01 -0.32382E-01
 -0.34188E+00 -0.70744E+00 -0.90621E+00 -0.89303E+00 -0.77223E+00 -0.63332E+00 -0.46156E+00 -0.22460E+00  0.61194E-02  0.13335E+00
  0.15757E+00  0.14662E+00  0.15923E+00  0.17701E+00  0.11616E+00 -0.43871E-01 -0.19006E+00 -0.15158E+00  0.11442E+00  0.35711E+00
  0.17505E+00 -0.51032E+00 -0.13227E+01 -0.17626E+01 -0.15099E+01 -0.69128E+00  0.19135E+00  0.73339E+00  0.75828E+00  0.24724E+00
 -0.56780E+00 -0.11716E+01 -0.11429E+01 -0.57761E+00  0.10597E+00  0.53535E+00  0.54546E+00  0.24510E+00 -0.54276E-01 -0.12937E+00
 -0.65266E+00 -0.34686E+00 -0.28277E+00 -0.43592E+00 -0.70719E+00 -0.93479E+00 -0.92498E+00 -0.57364E+00 -0.33574E-01  0.46330E+00
  0.87650E+00  0.13005E+01  0.17444E+01  0.20300E+01  0.19665E+01  0.15114E+01  0.80410E+00  0.14775E+00 -0.22892E+00 -0.29266E+00
 -0.88708E-01  0.33478E+00  0.87040E+00  0.13147E+01  0.15250E+01  0.15201E+01  0.13232E+01  0.89438E+00  0.26443E+00 -0.40289E+00
 -0.93515E+00 -0.12091E+01 -0.12049E+01 -0.10163E+01 -0.79941E+00 -0.74944E+00 -0.92526E+00 -0.11322E+01 -0.10983E+01 -0.77479E+00
 -0.35519E+00 -0.73483E-02  0.23525E+00  0.41716E+00  0.56158E+00  0.63077E+00  0.59858E+00  0.50398E+00  0.40167E+00  0.31936E+00
  0.24153E+00  0.11677E+00 -0.10587E+00 -0.43141E+00 -0.80231E+00 -0.10902E+01 -0.11041E+01 -0.77258E+00 -0.33165E+00 -0.12353E+00
 -0.25606E+00 -0.57997E+00 -0.86435E+00 -0.97245E+00 -0.92394E+00 -0.80379E+00 -0.63822E+00 -0.38815E+00 -0.93327E-01  0.99959E-01
  0.13214E+00  0.71263E-01  0.90695E-02 -0.20322E-01 -0.59442E-01 -0.14363E+00 -0.20636E+00 -0.10793E+00  0.21785E+00  0.59874E+00
  0.64850E+00  0.13301E+00 -0.72467E+00 -0.14333E+01 -0.15670E+01 -0.10364E+01 -0.19588E+00  0.52427E+00  0.88024E+00  0.72806E+00
  0.61972E-01 -0.79799E+00 -0.12757E+01 -0.11109E+01 -0.56849E+00 -0.34858E-01  0.23211E+00  0.19228E+00  0.40308E-01  0.17001E-01
 -0.61406E+00 -0.13805E+00  0.96458E-01 -0.11198E-02 -0.35842E+00 -0.77963E+00 -0.10233E+01 -0.88985E+00 -0.36885E+00  0.28208E+00
  0.83790E+00  0.12896E+01  0.17171E+01  0.20720E+01  0.21513E+01  0.18074E+01  0.11102E+01  0.36096E+00 -0.14273E+00 -0.31869E+00
 -0.22440E+00  0.78089E-01  0.52650E+00  0.97254E+00  0.12318E+01  0.12642E+01  0.11227E+01  0.81560E+00  0.35245E+00 -0.17341E+00
 -0.63153E+00 -0.92070E+00 -0.99783E+00 -0.91397E+00 -0.76840E+00 -0.70286E+00 -0.81766E+00 -0.10010E+01 -0.10001E+01 -0.71583E+00
 -0.31694E+00  0.23919E-02  0.19988E+00  0.34293E+00  0.48867E+00  0.61671E+00  0.67125E+00  0.64337E+00  0.55956E+00  0.43206E+00
  0.25728E+00  0.37826E-01 -0.22179E+00 -0.51785E+00 -0.83724E+00 -0.11314E+01 -0.12674E+01 -0.10989E+01 -0.68696E+00 -0.31923E+00
 -0.23214E+00 -0.42210E+00 -0.72068E+00 -0.94746E+00 -0.10215E+01 -0.96374E+00 -0.81341E+00 -0.55144E+00 -0.18193E+00  0.12925E+00
  0.22049E+00  0.12376E+00 -0.33325E-01 -0.15625E+00 -0.23445E+00 -0.29088E+00 -0.29080E+00 -0.13063E+00  0.25579E+00  0.74860E+00
  0.10080E+01  0.72143E+00 -0.55234E-01 -0.90883E+00 -0.13719E+01 -0.11963E+01 -0.53843E+00  0.21894E+00  0.80485E+00  0.10230E+01
  0.69600E+00 -0.13473E+00 -0.10077E+01 -0.13514E+01 -0.11190E+01 -0.64222E+00 -0.23322E+00 -0.49455E-01 -0.31943E-01  0.17698E-01
 -0.65302E+00 -0.52052E-01  0.40943E+00  0.48754E+00  0.15461E+00 -0.41666E+00 -0.91619E+00 -0.10744E+01 -0.73637E+00 -0.31322E-01
  0.69359E+00  0.12386E+01  0.16464E+01  0.19973E+01  0.21901E+01  0.20072E+01  0.13973E+01  0.61659E+00  0.14432E-01 -0.25539E+00
 -0.23974E+00 -0.30184E-01  0.31888E+00  0.72061E+00  0.10011E+01  0.10544E+01  0.92460E+00  0.66526E+00  0.29895E+00 -0.11755E+00
 -0.48407E+00 -0.71643E+00 -0.78747E+00 -0.74545E+00 -0.66629E+00 -0.63611E+00 -0.73566E+00 -0.90457E+00 -0.92215E+00 -0.65369E+00
 -0.23582E+00  0.96037E-01  0.25338E+00  0.31778E+00  0.40631E+00  0.54928E+00  0.68560E+00  0.74938E+00  0.72208E+00  0.59995E+00
  0.37494E+00  0.74117E-01 -0.24361E+00 -0.54340E+00 -0.82227E+00 -0.10866E+01 -0.12862E+01 -0.12836E+01 -0.10022E+01 -0.58726E+00
 -0.30139E+00 -0.28955E+00 -0.50923E+00 -0.80592E+00 -0.10222E+01 -0.10805E+01 -0.98268E+00 -0.73048E+00 -0.30972E+00  0.14523E+00
  0.36978E+00  0.29124E+00  0.46551E-01 -0.19909E+00 -0.36771E+00 -0.45341E+00 -0.43147E+00 -0.22930E+00  0.20444E+00  0.77965E+00
  0.12074E+01  0.11524E+01  0.54156E+00 -0.33073E+00 -0.10133E+01 -0.11729E+01 -0.78272E+00 -0.11247E+00  0.57096E+00  0.10750E+01
  0.11477E+01  0.59738E+00 -0.39388E+00 -0.12141E+01 -0.14252E+01 -0.11610E+01 -0.74304E+00 -0.40992E+00 -0.23363E+00 -0.10587E+00
 -0.76220E+00 -0.12464E+00  0.53631E+00  0.86921E+00  0.70194E+00  0.10321E+00 -0.60600E+00 -0.10608E+01 -0.10192E+01 -0.43210E+00
  0.40138E+00  0.10958E+01  0.15345E+01  0.18372E+01  0.20623E+01  0.20416E+01  0.15953E+01  0.86166E+00  0.20233E+00 -0.14709E+00
 -0.18973E+00 -0.38267E-01  0.23229E+00  0.57468E+00  0.85817E+00  0.93018E+00  0.79134E+00  0.52695E+00  0.19222E+00 -0.16970E+00
 -0.48290E+00 -0.66027E+00 -0.67612E+00 -0.60227E+00 -0.53434E+00 -0.53528E+00 -0.64969E+00 -0.82840E+00 -0.87243E+00 -0.61864E+00
 -0.15867E+00  0.24270E+00  0.41457E+00  0.40438E+00  0.38285E+00  0.46667E+00  0.63717E+00  0.79502E+00  0.85821E+00  0.78997E+00
  0.57282E+00  0.23049E+00 -0.14362E+00 -0.47151E+00 -0.73810E+00 -0.97007E+00 -0.11852E+01 -0.13105E+01 -0.12114E+01 -0.87201E+00
 -0.47333E+00 -0.24353E+00 -0.29329E+00 -0.57168E+00 -0.90391E+00 -0.11129E+01 -0.11190E+01 -0.91591E+00 -0.49327E+00  0.73208E-01
  0.48453E+00  0.51079E+00  0.22841E+00 -0.14211E+00 -0.43354E+00 -0.59694E+00 -0.60398E+00 -0.39566E+00  0.62224E-01  0.68817E+00
  0.12375E+01  0.13846E+01  0.97089E+00  0.17131E+00 -0.61784E+00 -0.10328E+01 -0.92353E+00 -0.41822E+00  0.24855E+00  0.90711E+00
  0.13215E+01  0.11674E+01  0.35306E+00 -0.71973E+00 -0.14047E+01 -0.14859E+01 -0.11938E+01 -0.80851E+00 -0.50613E+00 -0.29896E+00
 -0.91640E+00 -0.32235E+00  0.44632E+00  0.10293E+01  0.11195E+01  0.65064E+00 -0.15278E+00 -0.85774E+00 -0.11348E+01 -0.81344E+00
 -0.21765E-01  0.81017E+00  0.13557E+01  0.16334E+01  0.18121E+01  0.18830E+01  0.16368E+01  0.10384E+01  0.38278E+00 -0.28029E-01
 -0.12149E+00 -0.47962E-02  0.21545E+00  0.50322E+00  0.78241E+00  0.88625E+00  0.74675E+00  0.45208E+00  0.10183E+00 -0.25075E+00
 -0.55572E+00 -0.72812E+00 -0.71082E+00 -0.57204E+00 -0.45235E+00 -0.43754E+00 -0.55560E+00 -0.75358E+00 -0.83994E+00 -0.61882E+00
 -0.12340E+00  0.38706E+00  0.65615E+00  0.63566E+00  0.49704E+00  0.45109E+00  0.57236E+00  0.78133E+00  0.94544E+00  0.97083E+00
  0.81725E+00  0.49263E+00  0.89115E-01 -0.27521E+00 -0.55601E+00 -0.77600E+00 -0.98784E+00 -0.11928E+01 -0.12762E+01 -0.11083E+01
 -0.72381E+00 -0.33096E+00 -0.15695E+00 -0.30701E+00 -0.67847E+00 -0.10323E+01 -0.11842E+01 -0.10782E+01 -0.70972E+00 -0.11104E+00
  0.47060E+00  0.67704E+00  0.44518E+00 -0.10019E-01 -0.43006E+00 -0.69762E+00 -0.77728E+00 -0.61005E+00 -0.16136E+00  0.48687E+00
  0.11133E+01  0.14218E+01  0.12035E+01  0.52820E+00 -0.28182E+00 -0.86314E+00 -0.99618E+00 -0.68371E+00 -0.10087E+00  0.59473E+00
  0.12260E+01  0.14508E+01  0.98385E+00 -0.38988E-01 -0.10533E+01 -0.15430E+01 -0.14971E+01 -0.11701E+01 -0.79729E+00 -0.50931E+00
 -0.10905E+01 -0.58762E+00  0.19164E+00  0.95062E+00  0.13085E+01  0.10748E+01  0.33205E+00 -0.52577E+00 -0.10799E+01 -0.10784E+01
 -0.48541E+00  0.37841E+00  0.10684E+01  0.14014E+01  0.15231E+01  0.15875E+01  0.14991E+01  0.10986E+01  0.52375E+00  0.83719E-01
 -0.59332E-01  0.30312E-01  0.22071E+00  0.46142E+00  0.72600E+00  0.87593E+00  0.77006E+00  0.45453E+00  0.66295E-01 -0.30474E+00
 -0.62381E+00 -0.83375E+00 -0.84962E+00 -0.68368E+00 -0.48793E+00 -0.40479E+00 -0.48443E+00 -0.68059E+00 -0.81125E+00 -0.64674E+00
 -0.14834E+00  0.46960E+00  0.90597E+00  0.98752E+00  0.79723E+00  0.59490E+00  0.57959E+00  0.75494E+00  0.98556E+00  0.11199E+01
  0.10701E+01  0.82174E+00  0.44023E+00  0.52582E-01 -0.25763E+00 -0.48937E+00 -0.70220E+00 -0.95225E+00 -0.11854E+01 -0.12349E+01
 -0.99211E+00 -0.55493E+00 -0.17750E+00 -0.10796E+00 -0.40039E+00 -0.83945E+00 -0.11463E+01 -0.11790E+01 -0.91478E+00 -0.37029E+00
  0.29367E+00  0.69113E+00  0.59425E+00  0.13522E+00 -0.38297E+00 -0.75359E+00 -0.92444E+00 -0.84062E+00 -0.44759E+00  0.19230E+00
  0.86227E+00  0.12893E+01  0.12506E+01  0.72697E+00 -0.42637E-01 -0.71791E+00 -0.10408E+01 -0.91898E+00 -0.44868E+00  0.21567E+00
  0.94012E+00  0.14452E+01  0.13571E+01  0.59597E+00 -0.48561E+00 -0.13149E+01 -0.15884E+01 -0.14265E+01 -0.10658E+01 -0.71013E+00
 -0.12648E+01 -0.87380E+00 -0.14731E+00  0.69369E+00  0.12683E+01  0.12937E+01  0.72908E+00 -0.15129E+00 -0.90174E+00 -0.11977E+01
 -0.88694E+00 -0.12982E+00  0.65477E+00  0.11202E+01  0.12534E+01  0.12692E+01  0.12448E+01  0.10359E+01  0.60809E+00  0.18653E+00
 -0.24994E-02  0.55364E-01  0.22639E+00  0.42605E+00  0.65436E+00  0.83982E+00  0.80573E+00  0.51008E+00  0.92596E-01 -0.30694E+00
 -0.64023E+00 -0.89026E+00 -0.98729E+00 -0.87853E+00 -0.65268E+00 -0.48328E+00 -0.48049E+00 -0.63310E+00 -0.78486E+00 -0.68974E+00
 -0.23145E+00  0.45071E+00  0.10692E+01  0.13627E+01  0.12603E+01  0.95749E+00  0.75566E+00  0.79876E+00  0.10163E+01  0.12340E+01
  0.13021E+01  0.11655E+01  0.86068E+00  0.48937E+00  0.15413E+00 -0.10516E+00 -0.32946E+00 -0.60546E+00 -0.94645E+00 -0.12091E+01
 -0.11955E+01 -0.85814E+00 -0.37994E+00 -0.73005E-01 -0.16632E+00 -0.57852E+00 -0.99872E+00 -0.11853E+01 -0.10616E+01 -0.63525E+00
 -0.88330E-03  0.52105E+00  0.59103E+00  0.21131E+00 -0.34165E+00 -0.78787E+00 -0.10383E+01 -0.10528E+01 -0.76052E+00 -0.17444E+00
  0.51138E+00  0.10217E+01  0.11385E+01  0.78204E+00  0.10251E+00 -0.60433E+00 -0.10676E+01 -0.11267E+01 -0.78695E+00 -0.18486E+00
  0.55302E+00  0.12234E+01  0.14589E+01  0.10357E+01  0.11039E+00 -0.86899E+00 -0.14460E+01 -0.15231E+01 -0.12700E+01 -0.89547E+00
 -0.14263E+01 -0.11527E+01 -0.50613E+00  0.34613E+00  0.10630E+01  0.13164E+01  0.97527E+00  0.18451E+00 -0.66094E+00 -0.11911E+01
 -0.11730E+01 -0.61752E+00  0.15480E+00  0.75902E+00  0.10010E+01  0.10114E+01  0.98858E+00  0.90666E+00  0.64710E+00  0.29355E+00
  0.70300E-01  0.82832E-01  0.23506E+00  0.40339E+00  0.57463E+00  0.75045E+00  0.79306E+00  0.56771E+00  0.15839E+00 -0.25909E+00
 -0.59576E+00 -0.85649E+00 -0.10250E+01 -0.10337E+01 -0.87591E+00 -0.66901E+00 -0.57075E+00 -0.64033E+00 -0.77314E+00 -0.73781E+00
 -0.35621E+00  0.32527E+00  0.10772E+01  0.16201E+01  0.17575E+01  0.15119E+01  0.11611E+01  0.10015E+01  0.11033E+01  0.13346E+01
  0.15010E+01  0.14829E+01  0.12826E+01  0.97481E+00  0.64622E+00  0.36096E+00  0.11806E+00 -0.16922E+00 -0.57471E+00 -0.10136E+01
 -0.12588E+01 -0.11399E+01 -0.71000E+00 -0.24581E+00 -0.84033E-01 -0.33858E+00 -0.77659E+00 -0.10879E+01 -0.11159E+01 -0.84024E+00
 -0.32010E+00  0.22014E+00  0.42443E+00  0.16606E+00 -0.35615E+00 -0.83693E+00 -0.11361E+01 -0.12301E+01 -0.10547E+01 -0.57305E+00
  0.87385E-01  0.65415E+00  0.89931E+00  0.71497E+00  0.16964E+00 -0.50563E+00 -0.10543E+01 -0.12792E+01 -0.10958E+01 -0.58508E+00
  0.12227E+00  0.87036E+00  0.13452E+01  0.12485E+01  0.58895E+00 -0.34006E+00 -0.11079E+01 -0.14375E+01 -0.13666E+01 -0.10550E+01
 -0.15631E+01 -0.14091E+01 -0.84924E+00 -0.19400E-01  0.77687E+00  0.12048E+01  0.10802E+01  0.44171E+00 -0.40652E+00 -0.10909E+01
 -0.13315E+01 -0.10177E+01 -0.35174E+00  0.31971E+00  0.72156E+00  0.81816E+00  0.80778E+00  0.79194E+00  0.67668E+00  0.42465E+00
  0.18985E+00  0.14098E+00  0.26151E+00  0.41090E+00  0.52494E+00  0.63812E+00  0.70744E+00  0.57461E+00  0.22186E+00 -0.18399E+00
 -0.50765E+00 -0.74336E+00 -0.92973E+00 -0.10425E+01 -0.10252E+01 -0.88490E+00 -0.73828E+00 -0.71392E+00 -0.79095E+00 -0.78656E+00
 -0.49862E+00  0.11743E+00  0.91828E+00  0.16604E+01  0.20992E+01  0.20998E+01  0.17607E+01  0.14132E+01  0.13148E+01  0.14610E+01
  0.16697E+01  0.17534E+01  0.16551E+01  0.14312E+01  0.11500E+01  0.86526E+00  0.60727E+00  0.32222E+00 -0.99585E-01 -0.65403E+00
 -0.11373E+01 -0.12981E+01 -0.10549E+01 -0.57909E+00 -0.21173E+00 -0.22437E+00 -0.55815E+00 -0.91739E+00 -0.10714E+01 -0.94707E+00
 -0.57683E+00 -0.10860E+00  0.15911E+00  0.16389E-01 -0.43884E+00 -0.92250E+00 -0.12446E+01 -0.13825E+01 -0.13023E+01 -0.94815E+00
 -0.36721E+00  0.22069E+00  0.56922E+00  0.55020E+00  0.17425E+00 -0.40515E+00 -0.97206E+00 -0.13278E+01 -0.13249E+01 -0.95312E+00
 -0.31947E+00  0.44401E+00  0.10823E+01  0.12686E+01  0.89971E+00  0.14599E+00 -0.66125E+00 -0.11905E+01 -0.13304E+01 -0.11593E+01
 -0.16481E+01 -0.16276E+01 -0.11607E+01 -0.36371E+00  0.47934E+00  0.10339E+01  0.10957E+01  0.63114E+00 -0.15583E+00 -0.92000E+00
 -0.13626E+01 -0.12936E+01 -0.79133E+00 -0.14597E+00  0.37947E+00  0.63355E+00  0.69903E+00  0.73491E+00  0.72805E+00  0.58990E+00
  0.37649E+00  0.26141E+00  0.32408E+00  0.45705E+00  0.53632E+00  0.56629E+00  0.58598E+00  0.50827E+00  0.24062E+00 -0.11724E+00
 -0.40744E+00 -0.59153E+00 -0.73748E+00 -0.88637E+00 -0.99582E+00 -0.10002E+01 -0.90539E+00 -0.82840E+00 -0.83892E+00 -0.83462E+00
 -0.63373E+00 -0.13161E+00  0.62515E+00  0.14679E+01  0.21612E+01  0.24953E+01  0.23811E+01  0.19894E+01  0.16819E+01  0.16518E+01
  0.18179E+01  0.19656E+01  0.19545E+01  0.18043E+01  0.15857E+01  0.13362E+01  0.10839E+01  0.81413E+00  0.42200E+00 -0.16626E+00
 -0.82233E+00 -0.12647E+01 -0.12953E+01 -0.95672E+00 -0.51606E+00 -0.30084E+00 -0.43629E+00 -0.74109E+00 -0.95887E+00 -0.95564E+00
 -0.72776E+00 -0.37277E+00 -0.11050E+00 -0.16983E+00 -0.55060E+00 -0.10240E+01 -0.13678E+01 -0.15295E+01 -0.15069E+01 -0.12621E+01
 -0.79468E+00 -0.23588E+00  0.18634E+00  0.31727E+00  0.12973E+00 -0.29601E+00 -0.80869E+00 -0.12356E+01 -0.14093E+01 -0.12297E+01
 -0.73100E+00 -0.16958E-01  0.71556E+00  0.11403E+01  0.10556E+01  0.52833E+00 -0.20012E+00 -0.83360E+00 -0.11671E+01 -0.11757E+01
 -0.16375E+01 -0.17751E+01 -0.14231E+01 -0.67372E+00  0.20393E+00  0.86062E+00  0.10797E+01  0.79247E+00  0.10886E+00 -0.67716E+00
 -0.12630E+01 -0.14172E+01 -0.11099E+01 -0.56223E+00 -0.64276E-02  0.39667E+00  0.59996E+00  0.71579E+00  0.79933E+00  0.77503E+00
  0.62021E+00  0.45985E+00  0.43970E+00  0.53819E+00  0.60651E+00  0.57634E+00  0.50127E+00  0.39859E+00  0.19402E+00 -0.94168E-01
 -0.33168E+00 -0.44846E+00 -0.51258E+00 -0.62350E+00 -0.78564E+00 -0.92026E+00 -0.95317E+00 -0.91049E+00 -0.88808E+00 -0.87390E+00
 -0.74137E+00 -0.37438E+00  0.25691E+00  0.10821E+01  0.19261E+01  0.25577E+01  0.27858E+01  0.25646E+01  0.21570E+01  0.19198E+01
  0.19552E+01  0.21075E+01  0.21666E+01  0.20750E+01  0.19042E+01  0.17028E+01  0.14837E+01  0.12466E+01  0.91695E+00  0.37684E+00
 -0.34945E+00 -0.10187E+01 -0.13489E+01 -0.12524E+01 -0.88904E+00 -0.55207E+00 -0.47307E+00 -0.63546E+00 -0.83549E+00 -0.89989E+00
 -0.77957E+00 -0.53268E+00 -0.31315E+00 -0.32315E+00 -0.63248E+00 -0.10875E+01 -0.14658E+01 -0.16661E+01 -0.16844E+01 -0.15143E+01
 -0.11546E+01 -0.66600E+00 -0.21089E+00  0.47433E-01  0.48885E-01 -0.18255E+00 -0.57289E+00 -0.99998E+00 -0.13080E+01 -0.13456E+01
 -0.10486E+01 -0.46100E+00  0.28128E+00  0.89154E+00  0.10826E+01  0.80276E+00  0.21730E+00 -0.42631E+00 -0.90318E+00 -0.10925E+01
 -0.14938E+01 -0.18014E+01 -0.15986E+01 -0.93543E+00 -0.46198E-01  0.70379E+00  0.10665E+01  0.95906E+00  0.41898E+00 -0.33673E+00
 -0.10156E+01 -0.13617E+01 -0.12636E+01 -0.86030E+00 -0.36255E+00  0.10148E+00  0.44406E+00  0.67379E+00  0.85178E+00  0.94012E+00
  0.87615E+00  0.71634E+00  0.61372E+00  0.64642E+00  0.70664E+00  0.65807E+00  0.50017E+00  0.30913E+00  0.98710E-01 -0.13544E+00
 -0.31344E+00 -0.35787E+00 -0.31734E+00 -0.33185E+00 -0.46614E+00 -0.65645E+00 -0.80189E+00 -0.85791E+00 -0.87159E+00 -0.87498E+00
 -0.80371E+00 -0.56938E+00 -0.11356E+00  0.57871E+00  0.14382E+01  0.22680E+01  0.28259E+01  0.29236E+01  0.26062E+01  0.22289E+01
  0.20861E+01  0.21698E+01  0.22728E+01  0.22381E+01  0.20970E+01  0.19304E+01  0.17581E+01  0.15736E+01  0.13263E+01  0.89183E+00
  0.20332E+00 -0.59035E+00 -0.11867E+01 -0.13780E+01 -0.12061E+01 -0.88832E+00 -0.66562E+00 -0.65168E+00 -0.75987E+00 -0.82888E+00
 -0.77019E+00 -0.60242E+00 -0.42909E+00 -0.40933E+00 -0.64706E+00 -0.10668E+01 -0.14780E+01 -0.17455E+01 -0.18285E+01 -0.17215E+01
 -0.14450E+01 -0.10380E+01 -0.59059E+00 -0.23622E+00 -0.60205E-01 -0.81550E-01 -0.29422E+00 -0.64936E+00 -0.10249E+01 -0.12572E+01
 -0.12038E+01 -0.81710E+00 -0.16263E+00  0.54729E+00  0.99308E+00  0.98188E+00  0.57580E+00 -0.13148E-01 -0.56986E+00 -0.91853E+00
 -0.12102E+01 -0.16650E+01 -0.16342E+01 -0.11112E+01 -0.26536E+00  0.55279E+00  0.10524E+01  0.11286E+01  0.77842E+00  0.12429E+00
 -0.58924E+00 -0.10950E+01 -0.12125E+01 -0.98840E+00 -0.60531E+00 -0.18312E+00  0.21969E+00  0.55533E+00  0.83236E+00  0.10327E+01
  0.10815E+01  0.97393E+00  0.82462E+00  0.77193E+00  0.80286E+00  0.76479E+00  0.57317E+00  0.28626E+00 -0.15586E-03 -0.23596E+00
 -0.37299E+00 -0.35448E+00 -0.20593E+00 -0.82294E-01 -0.11874E+00 -0.28624E+00 -0.47254E+00 -0.60781E+00 -0.70179E+00 -0.77698E+00
 -0.79132E+00 -0.68628E+00 -0.41929E+00  0.60470E-01  0.78891E+00  0.16756E+01  0.24771E+01  0.29207E+01  0.28607E+01  0.24929E+01
  0.22013E+01  0.21605E+01  0.22583E+01  0.22831E+01  0.21731E+01  0.20231E+01  0.18922E+01  0.17729E+01  0.16200E+01  0.13201E+01
  0.74961E+00 -0.52784E-01 -0.83271E+00 -0.13021E+01 -0.13784E+01 -0.11943E+01 -0.94560E+00 -0.79155E+00 -0.76819E+00 -0.78446E+00
 -0.74188E+00 -0.62147E+00 -0.48289E+00 -0.43927E+00 -0.59856E+00 -0.95363E+00 -0.13696E+01 -0.17087E+01 -0.18931E+01 -0.18806E+01
 -0.16832E+01 -0.13518E+01 -0.93891E+00 -0.52591E+00 -0.20091E+00 -0.20406E-01 -0.24992E-01 -0.23905E+00 -0.60384E+00 -0.96844E+00
 -0.11525E+01 -0.10171E+01 -0.53750E+00  0.15967E+00  0.79468E+00  0.10665E+01  0.87854E+00  0.38611E+00 -0.19332E+00 -0.66744E+00
 -0.82292E+00 -0.13595E+01 -0.14916E+01 -0.11476E+01 -0.41813E+00  0.40568E+00  0.10132E+01  0.12639E+01  0.11353E+01  0.67352E+00
  0.26043E-01 -0.58096E+00 -0.91294E+00 -0.90351E+00 -0.67591E+00 -0.36111E+00 -0.56161E-02  0.36207E+00  0.71029E+00  0.10096E+01
